Close Year,Date Stamp,Number of Records (copy),Number of Records,Type Desc,Uniq Id,Allegation Desc
2013,5/12/17,1,1,Abuse of Authority,993,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,1074,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,1282,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,1569,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,1786,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,1789,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,1790,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,1956,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,2083,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,2157,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,2159,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,2293,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,2294,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,2377,Search (of person)
2013,5/12/17,1,1,Abuse of Authority,280,Stop
2013,5/12/17,1,1,Abuse of Authority,348,Stop
2013,5/12/17,1,1,Abuse of Authority,694,Stop
2013,5/12/17,1,1,Abuse of Authority,861,Stop
2013,5/12/17,1,1,Abuse of Authority,904,Stop
2013,5/12/17,1,1,Abuse of Authority,908,Stop
2013,5/12/17,1,1,Abuse of Authority,928,Stop
2013,5/12/17,1,1,Abuse of Authority,992,Stop
2013,5/12/17,1,1,Abuse of Authority,1075,Stop
2013,5/12/17,1,1,Abuse of Authority,1077,Stop
2013,5/12/17,1,1,Abuse of Authority,1153,Stop
2013,5/12/17,1,1,Abuse of Authority,1279,Stop
2013,5/12/17,1,1,Abuse of Authority,1280,Stop
2013,5/12/17,1,1,Abuse of Authority,1281,Stop
2013,5/12/17,1,1,Abuse of Authority,1410,Stop
2013,5/12/17,1,1,Abuse of Authority,1413,Stop
2013,5/12/17,1,1,Abuse of Authority,1573,Stop
2013,5/12/17,1,1,Abuse of Authority,1575,Stop
2013,5/12/17,1,1,Abuse of Authority,1713,Stop
2013,5/12/17,1,1,Abuse of Authority,1714,Stop
2013,5/12/17,1,1,Abuse of Authority,1718,Stop
2013,5/12/17,1,1,Abuse of Authority,1759,Stop
2013,5/12/17,1,1,Abuse of Authority,1783,Stop
2013,5/12/17,1,1,Abuse of Authority,1784,Stop
2013,5/12/17,1,1,Abuse of Authority,1787,Stop
2013,5/12/17,1,1,Abuse of Authority,2020,Stop
2013,5/12/17,1,1,Abuse of Authority,2021,Stop
2013,5/12/17,1,1,Abuse of Authority,2081,Stop
2013,5/12/17,1,1,Abuse of Authority,2158,Stop
2013,5/12/17,1,1,Abuse of Authority,2160,Stop
2013,5/12/17,1,1,Abuse of Authority,2295,Stop
2013,5/12/17,1,1,Abuse of Authority,2296,Stop
2013,5/12/17,1,1,Abuse of Authority,2373,Stop
2013,5/12/17,1,1,Abuse of Authority,2379,Stop
2013,5/12/17,1,1,Abuse of Authority,2163,Strip-searched
2013,5/12/17,1,1,Abuse of Authority,339,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,390,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,412,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,487,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,654,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,784,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1040,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1041,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1052,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1076,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1152,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1156,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1283,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1286,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1320,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1339,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1412,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1414,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1469,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1760,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,1855,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,2017,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,2082,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,2162,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,2166,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,2287,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,2291,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,2439,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,2444,Threat of arrest
2013,5/12/17,1,1,Abuse of Authority,623,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,999,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,1154,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,1155,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,1285,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,1576,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,1668,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,2080,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,2084,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,2336,Threat of force (verbal or physical)
2013,5/12/17,1,1,Abuse of Authority,351,Threat of summons
2013,5/12/17,1,1,Abuse of Authority,862,Threat of summons
2013,5/12/17,1,1,Abuse of Authority,343,Threat to damage/seize property
2013,5/12/17,1,1,Abuse of Authority,342,Vehicle search
2013,5/12/17,1,1,Abuse of Authority,488,Vehicle search
2013,5/12/17,1,1,Abuse of Authority,492,Vehicle search
2013,5/12/17,1,1,Abuse of Authority,729,Vehicle search
2013,5/12/17,1,1,Abuse of Authority,994,Vehicle search
2013,5/12/17,1,1,Abuse of Authority,1348,Vehicle search
2013,5/12/17,1,1,Abuse of Authority,1572,Vehicle search
2013,5/12/17,1,1,Abuse of Authority,1957,Vehicle search
2013,5/12/17,1,1,Abuse of Authority,340,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,345,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,346,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,413,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,414,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,491,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,493,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,494,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,1319,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,1346,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,1347,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,1411,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,1896,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,1897,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,1959,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,2098,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,2099,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,2100,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,2440,Vehicle stop
2013,5/12/17,1,1,Abuse of Authority,2443,Vehicle stop
2014,5/12/17,1,1,Abuse of Authority,272,Frisk
2014,5/12/17,1,1,Abuse of Authority,631,Frisk
2014,5/12/17,1,1,Abuse of Authority,798,Frisk
2014,5/12/17,1,1,Abuse of Authority,802,Frisk
2014,5/12/17,1,1,Abuse of Authority,807,Frisk
2014,5/12/17,1,1,Abuse of Authority,878,Frisk
2014,5/12/17,1,1,Abuse of Authority,1005,Frisk
2014,5/12/17,1,1,Abuse of Authority,1060,Frisk
2014,5/12/17,1,1,Abuse of Authority,1078,Frisk
2014,5/12/17,1,1,Abuse of Authority,1087,Frisk
2014,5/12/17,1,1,Abuse of Authority,1148,Frisk
2014,5/12/17,1,1,Abuse of Authority,1581,Frisk
2014,5/12/17,1,1,Abuse of Authority,1632,Frisk
2014,5/12/17,1,1,Abuse of Authority,1648,Frisk
2014,5/12/17,1,1,Abuse of Authority,1858,Frisk
2014,5/12/17,1,1,Abuse of Authority,1950,Frisk
2014,5/12/17,1,1,Abuse of Authority,2024,Frisk
2014,5/12/17,1,1,Abuse of Authority,2116,Frisk
2014,5/12/17,1,1,Abuse of Authority,2120,Frisk
2014,5/12/17,1,1,Abuse of Authority,2447,Frisk
2014,5/12/17,1,1,Abuse of Authority,1580,Gun Drawn
2014,5/12/17,1,1,Abuse of Authority,1650,Other
2014,5/12/17,1,1,Abuse of Authority,497,Premises entered and/or searched
2014,5/12/17,1,1,Abuse of Authority,739,Premises entered and/or searched
2014,5/12/17,1,1,Abuse of Authority,740,Premises entered and/or searched
2014,5/12/17,1,1,Abuse of Authority,1614,Premises entered and/or searched
2014,5/12/17,1,1,Abuse of Authority,2061,Premises entered and/or searched
2014,5/12/17,1,1,Abuse of Authority,2062,Premises entered and/or searched
2014,5/12/17,1,1,Abuse of Authority,2085,Premises entered and/or searched
2014,5/12/17,1,1,Abuse of Authority,2086,Premises entered and/or searched
2014,5/12/17,1,1,Abuse of Authority,496,Question
2014,5/12/17,1,1,Abuse of Authority,501,Question
2014,5/12/17,1,1,Abuse of Authority,502,Question
2014,5/12/17,1,1,Abuse of Authority,503,Question
2014,5/12/17,1,1,Abuse of Authority,2167,Question
2014,5/12/17,1,1,Abuse of Authority,424,Refusal to process civilian complaint
2014,5/12/17,1,1,Abuse of Authority,674,Refusal to process civilian complaint
2014,5/12/17,1,1,Abuse of Authority,675,Refusal to process civilian complaint
2014,5/12/17,1,1,Abuse of Authority,1578,Refusal to process civilian complaint
2014,5/12/17,1,1,Abuse of Authority,2453,Refusal to process civilian complaint
2014,5/12/17,1,1,Abuse of Authority,2454,Refusal to process civilian complaint
2014,5/12/17,1,1,Abuse of Authority,2455,Refusal to process civilian complaint
2014,5/12/17,1,1,Abuse of Authority,504,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,505,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,508,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,625,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,627,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,736,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,737,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,742,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,864,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,867,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,870,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,873,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1090,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1158,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1162,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1163,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1331,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1462,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1482,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1483,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1509,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1577,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1579,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1583,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1612,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1615,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1649,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1662,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1721,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,1863,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2026,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2029,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2034,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2235,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2297,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2305,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2337,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2338,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2390,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,2445,Refusal to provide name/shield number
2014,5/12/17,1,1,Abuse of Authority,271,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,353,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,362,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,628,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,790,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,806,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,808,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,877,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,881,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,923,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1003,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1088,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1150,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1161,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1508,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1633,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1647,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1651,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1797,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,1859,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,2168,Search (of person)
2014,5/12/17,1,1,Abuse of Authority,354,Stop
2014,5/12/17,1,1,Abuse of Authority,357,Stop
2014,5/12/17,1,1,Abuse of Authority,363,Stop
2014,5/12/17,1,1,Abuse of Authority,495,Stop
2014,5/12/17,1,1,Abuse of Authority,555,Stop
2014,5/12/17,1,1,Abuse of Authority,629,Stop
2014,5/12/17,1,1,Abuse of Authority,872,Stop
2014,5/12/17,1,1,Abuse of Authority,879,Stop
2014,5/12/17,1,1,Abuse of Authority,880,Stop
2014,5/12/17,1,1,Abuse of Authority,922,Stop
2014,5/12/17,1,1,Abuse of Authority,1004,Stop
2014,5/12/17,1,1,Abuse of Authority,1006,Stop
2014,5/12/17,1,1,Abuse of Authority,1079,Stop
2014,5/12/17,1,1,Abuse of Authority,1149,Stop
2014,5/12/17,1,1,Abuse of Authority,1288,Stop
2014,5/12/17,1,1,Abuse of Authority,1289,Stop
2014,5/12/17,1,1,Abuse of Authority,1510,Stop
2014,5/12/17,1,1,Abuse of Authority,1570,Stop
2014,5/12/17,1,1,Abuse of Authority,1631,Stop
2014,5/12/17,1,1,Abuse of Authority,1861,Stop
2014,5/12/17,1,1,Abuse of Authority,1951,Stop
2014,5/12/17,1,1,Abuse of Authority,2121,Stop
2014,5/12/17,1,1,Abuse of Authority,2122,Stop
2014,5/12/17,1,1,Abuse of Authority,2123,Stop
2014,5/12/17,1,1,Abuse of Authority,2204,Stop
2014,5/12/17,1,1,Abuse of Authority,2298,Stop
2014,5/12/17,1,1,Abuse of Authority,2301,Stop
2014,5/12/17,1,1,Abuse of Authority,2302,Stop
2014,5/12/17,1,1,Abuse of Authority,352,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,355,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,356,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,498,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,499,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,506,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,626,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,632,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,680,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,735,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,738,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,804,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1007,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1157,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1190,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1202,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1213,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1223,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1287,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1290,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1350,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1366,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1415,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1416,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1417,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1418,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1461,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1613,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1630,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1720,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1761,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1814,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1857,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1862,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1864,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1917,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1918,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,1929,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,2028,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,2063,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,2225,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,2226,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,2300,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,2303,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,2304,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,2448,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,2452,Threat of arrest
2014,5/12/17,1,1,Abuse of Authority,270,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,500,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,630,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,687,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,866,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,871,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,1222,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,1291,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,1860,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,2450,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,2451,Threat of force (verbal or physical)
2014,5/12/17,1,1,Abuse of Authority,291,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,565,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,668,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,669,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,883,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,1191,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,1292,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,1330,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,1722,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,2203,Threat of summons
2014,5/12/17,1,1,Abuse of Authority,2030,Threat to damage/seize property
2014,5/12/17,1,1,Abuse of Authority,439,Vehicle search
2014,5/12/17,1,1,Abuse of Authority,550,Vehicle search
2014,5/12/17,1,1,Abuse of Authority,741,Vehicle search
2014,5/12/17,1,1,Abuse of Authority,797,Vehicle search
2014,5/12/17,1,1,Abuse of Authority,800,Vehicle search
2014,5/12/17,1,1,Abuse of Authority,803,Vehicle search
2014,5/12/17,1,1,Abuse of Authority,882,Vehicle search
